Player,team,Target,Rec,Yard,TD,pos,week,year,h/a,oppt,fd_points,fd_salary,dk_points,dk_salary,all_data,spread,total,money_odds_neg,money_odds_pos
Martellus Bennett,DAL,3.0,2.0,13.0,0.0,TE,6.0,2011.0,a,NWE,2.3,4500.0,,,False,6.5,55.0,-305.0,+255
Owen Daniels,HOU,3.0,2.0,13.0,0.0,TE,6.0,2011.0,a,BAL,2.3,6400.0,,,False,7.0,44.0,-320.0,+260
Anthony Fasano,MIA,2.0,1.0,13.0,0.0,TE,6.0,2011.0,a,NYJ,1.8,4800.0,,,False,7.0,41.5,-370.0,+310
Will Heller,DET,1.0,1.0,9.0,0.0,TE,6.0,2011.0,h,SFO,1.4,4500.0,,,False,-5.0,45.0,-235.0,+195
Zack Pianalto,TB,1.0,1.0,9.0,0.0,TE,6.0,2011.0,h,NOR,1.4,0.0,,,False,6.5,50.0,-290.0,+240
Dennis Pitta,BAL,5.0,2.0,9.0,0.0,TE,6.0,2011.0,h,HOU,1.9,4500.0,,,False,-7.0,44.0,-320.0,+260
Vernon Davis,SF,2.0,2.0,8.0,0.0,TE,6.0,2011.0,a,DET,1.8,6700.0,,,False,5.0,45.0,-235.0,+195
Michael Palmer,ATL,1.0,1.0,8.0,0.0,TE,6.0,2011.0,h,CAR,1.3,4500.0,,,False,-3.5,49.5,-180.0,+160
Reggie Kelly,ATL,1.0,1.0,7.0,0.0,TE,6.0,2011.0,h,CAR,1.2,4500.0,,,False,-3.5,49.5,-180.0,+160
John Phillips,DAL,1.0,1.0,7.0,0.0,TE,6.0,2011.0,a,NWE,1.2,4500.0,,,False,6.5,55.0,-305.0,+255
Jim Kleinsasser,MIN,1.0,1.0,4.0,0.0,TE,6.0,2011.0,a,CHI,0.9,4500.0,,,False,2.0,41.5,-130.0,+110
Weslye Saunders,PIT,0.0,0.0,0.0,0.0,TE,6.0,2011.0,h,JAC,0.0,4500.0,,,False,-12.5,40.0,-700.0,+500
Matt Spaeth,CHI,1.0,0.0,0.0,0.0,TE,6.0,2011.0,h,MIN,0.0,4500.0,,,False,-2.0,41.5,-130.0,+110
Will Heller,DET,2.0,1.0,8.0,0.0,TE,7.0,2011.0,h,ATL,1.3,4500.0,,,False,-4.5,46.5,-230.0,+195
Randy McMichael,SD,3.0,3.0,45.0,0.0,TE,7.0,2011.0,a,NYJ,6.0,4900.0,,,False,-1.0,43.5,-120.0,+100
Evan Moore,CLE,5.0,4.0,35.0,0.0,TE,7.0,2011.0,h,SEA,5.5,4900.0,,,False,-3.0,41.0,-185.0,+165
Jeremy Shockey,CAR,4.0,4.0,32.0,0.0,TE,7.0,2011.0,h,WAS,5.2,5000.0,,,False,-2.5,44.5,-140.0,+120
Brandon Pettigrew,DET,6.0,4.0,31.0,0.0,TE,7.0,2011.0,h,ATL,5.1,6100.0,,,False,-4.5,46.5,-230.0,+195
Ed Dickson,BAL,5.0,4.0,23.0,0.0,TE,7.0,2011.0,a,JAC,4.3,5000.0,,,False,-10.5,39.0,-600.0,+450
Andrew Quarless,GB,1.0,1.0,21.0,0.0,TE,7.0,2011.0,a,MIN,2.6,4500.0,,,False,-10.5,47.0,-650.0,+475
Billy Bajema,STL,2.0,2.0,20.0,0.0,TE,7.0,2011.0,a,DAL,3.0,4500.0,,,False,14.0,43.0,-1100.0,+750
Cameron Morrah,SEA,3.0,2.0,18.0,0.0,TE,7.0,2011.0,a,CLE,2.8,4500.0,,,False,3.0,41.0,-185.0,+165
Tony Scheffler,DET,3.0,2.0,15.0,0.0,TE,7.0,2011.0,h,ATL,2.5,4700.0,,,False,-4.5,46.5,-230.0,+195
Luke Stocker,TB,3.0,2.0,14.0,0.0,TE,7.0,2011.0,h,CHI,2.4,4600.0,,,False,1.5,44.0,-125.0,+105
Marcedes Lewis,JAC,3.0,1.0,13.0,0.0,TE,7.0,2011.0,h,BAL,1.8,4900.0,,,False,10.5,39.0,-600.0,+450
Dennis Pitta,BAL,3.0,3.0,13.0,0.0,TE,7.0,2011.0,a,JAC,2.8,4500.0,,,False,-10.5,39.0,-600.0,+450
Alex Smith,CLE,2.0,1.0,13.0,0.0,TE,7.0,2011.0,h,SEA,1.8,4700.0,,,False,-3.0,41.0,-185.0,+165
Brody Eldridge,IND,3.0,2.0,12.0,0.0,TE,7.0,2011.0,a,NOR,2.2,4600.0,,,False,13.5,49.0,-1050.0,+700
Kevin Boss,OAK,1.0,1.0,11.0,0.0,TE,7.0,2011.0,h,KAN,1.6,5000.0,,,False,-3.5,41.5,-180.0,+160
Craig Stevens,TEN,1.0,1.0,11.0,0.0,TE,7.0,2011.0,h,HOU,1.6,4600.0,,,False,-2.5,44.0,-145.0,+125
Jeff King,ARI,1.0,1.0,10.0,0.0,TE,7.0,2011.0,h,PIT,1.5,4900.0,,,False,4.0,46.0,-220.0,+185
Anthony McCoy,SEA,4.0,2.0,10.0,0.0,TE,7.0,2011.0,a,CLE,2.0,4500.0,,,False,3.0,41.0,-185.0,+165
Michael Hoomanawanui,STL,3.0,3.0,44.0,0.0,TE,7.0,2011.0,a,DAL,5.9,4600.0,,,False,14.0,43.0,-1100.0,+750
Logan Paulsen,WAS,2.0,2.0,48.0,0.0,TE,7.0,2011.0,a,CAR,5.8,4500.0,,,False,2.5,44.5,-140.0,+120
Ryan Taylor,GB,0.0,0.0,0.0,0.0,TE,6.0,2011.0,h,STL,0.0,4500.0,,,False,-14.0,47.0,-1050.0,+725
Dustin Keller,NYJ,8.0,4.0,53.0,0.0,TE,7.0,2011.0,h,SDG,5.3,5800.0,,,False,1.0,43.5,-120.0,+100
Kris Wilson,BAL,0.0,0.0,0.0,0.0,TE,6.0,2011.0,h,HOU,0.0,4500.0,,,False,-7.0,44.0,-320.0,+260
Chris Cooley,WAS,1.0,1.0,-1.0,0.0,TE,6.0,2011.0,h,PHI,0.4,4900.0,,,False,3.0,46.5,-150.0,+130
Scott Chandler,BUF,1.0,1.0,-3.0,0.0,TE,6.0,2011.0,a,NYG,0.2,4900.0,,,False,3.5,49.0,-185.0,+165
Jimmy Graham,NO,7.0,6.0,54.0,2.0,TE,7.0,2011.0,h,IND,20.4,7800.0,,,False,-13.5,49.0,-1050.0,+700
Fred Davis,WAS,8.0,6.0,80.0,1.0,TE,7.0,2011.0,a,CAR,17.0,6400.0,,,False,2.5,44.5,-140.0,+120
Heath Miller,PIT,4.0,4.0,59.0,1.0,TE,7.0,2011.0,a,ARI,14.5,5200.0,,,False,-4.0,46.0,-220.0,+185
Antonio Gates,SD,7.0,5.0,54.0,1.0,TE,7.0,2011.0,a,NYJ,13.9,7400.0,,,False,-1.0,43.5,-120.0,+100
Visanthe Shiancoe,MIN,8.0,4.0,45.0,1.0,TE,7.0,2011.0,h,GNB,12.5,5000.0,,,False,10.5,47.0,-650.0,+475
Jason Witten,DAL,6.0,5.0,35.0,1.0,TE,7.0,2011.0,h,STL,12.0,7700.0,,,False,-14.0,43.0,-1100.0,+750
Joel Dreessen,HOU,2.0,2.0,31.0,1.0,TE,7.0,2011.0,a,TEN,10.1,5000.0,,,False,2.5,44.0,-145.0,+125
Daniel Fells,DEN,4.0,2.0,31.0,1.0,TE,7.0,2011.0,a,MIA,10.1,5000.0,,,False,-1.0,41.5,-120.0,+100
Kellen Winslow,TB,12.0,4.0,25.0,1.0,TE,7.0,2011.0,h,CHI,10.5,5300.0,,,False,1.5,44.0,-125.0,+105
Jared Cook,TEN,2.0,2.0,22.0,1.0,TE,7.0,2011.0,h,HOU,9.2,5200.0,,,False,-2.5,44.0,-145.0,+125
Anthony Fasano,MIA,2.0,2.0,22.0,1.0,TE,7.0,2011.0,h,DEN,9.2,4900.0,,,False,1.0,41.5,-120.0,+100
Jermichael Finley,GB,2.0,2.0,13.0,1.0,TE,7.0,2011.0,a,MIN,8.3,7000.0,,,False,-10.5,47.0,-650.0,+475
Owen Daniels,HOU,5.0,4.0,71.0,0.0,TE,7.0,2011.0,a,TEN,9.1,6100.0,,,False,2.5,44.0,-145.0,+125
Tony Gonzalez,ATL,8.0,5.0,62.0,0.0,TE,7.0,2011.0,a,DET,8.7,6600.0,,,False,4.5,46.5,-230.0,+195
Heath Miller,PIT,6.0,4.0,27.0,0.0,TE,6.0,2011.0,h,JAC,4.7,5200.0,,,False,-12.5,40.0,-700.0,+500
Kellen Davis,CHI,3.0,2.0,27.0,0.0,TE,6.0,2011.0,h,MIN,3.7,4700.0,,,False,-2.0,41.5,-130.0,+110
Marcedes Lewis,JAC,8.0,2.0,29.0,0.0,TE,6.0,2011.0,a,PIT,3.9,4800.0,,,False,12.5,40.0,-700.0,+500
Anthony McCoy,SEA,6.0,1.0,20.0,0.0,TE,5.0,2011.0,a,NYG,2.5,4500.0,,,False,10.0,43.5,-550.0,+425
Bear Pascoe,NYG,1.0,1.0,17.0,0.0,TE,5.0,2011.0,h,SEA,2.2,4500.0,,,False,-10.0,43.5,-550.0,+425
Tom Crabtree,GB,1.0,1.0,15.0,0.0,TE,5.0,2011.0,a,ATL,2.0,4500.0,,,False,-6.0,54.0,-270.0,+230
Tony Scheffler,DET,1.0,1.0,12.0,0.0,TE,5.0,2011.0,h,CHI,1.7,4600.0,,,False,-6.5,47.5,-300.0,+250
Dante Rosario,DEN,2.0,1.0,10.0,0.0,TE,5.0,2011.0,h,SDG,1.5,4500.0,,,False,3.5,47.0,-195.0,+170
Leonard Pope,KC,3.0,2.0,8.0,0.0,TE,5.0,2011.0,a,IND,1.8,4800.0,,,False,1.5,38.0,-125.0,+105
Matt Spaeth,CHI,1.0,1.0,8.0,0.0,TE,5.0,2011.0,a,DET,1.3,4500.0,,,False,6.5,47.5,-300.0,+250
Dallas Clark,IND,5.0,1.0,7.0,0.0,TE,5.0,2011.0,h,KAN,1.2,6400.0,,,False,-1.5,38.0,-125.0,+105
Dustin Keller,NYJ,2.0,1.0,7.0,0.0,TE,5.0,2011.0,a,NWE,1.2,6100.0,,,False,7.5,50.5,-360.0,+300
Brent Celek,PHI,5.0,1.0,6.0,0.0,TE,5.0,2011.0,a,BUF,1.1,4800.0,,,False,-3.0,53.0,-170.0,+150
Marcedes Lewis,JAC,4.0,1.0,6.0,0.0,TE,5.0,2011.0,h,CIN,1.1,5100.0,,,False,2.5,36.5,-145.0,+125
Scott Chandler,BUF,1.0,1.0,4.0,0.0,TE,5.0,2011.0,h,PHI,0.9,5100.0,,,False,3.0,53.0,-170.0,+150
Matthew Mulligan,NYJ,1.0,1.0,4.0,0.0,TE,5.0,2011.0,a,NWE,0.9,4500.0,,,False,7.5,50.5,-360.0,+300
Clay Harbor,PHI,1.0,1.0,3.0,0.0,TE,5.0,2011.0,a,BUF,0.8,4800.0,,,False,-3.0,53.0,-170.0,+150
Will Heller,DET,1.0,1.0,1.0,0.0,TE,5.0,2011.0,h,CHI,0.6,4500.0,,,False,-6.5,47.5,-300.0,+250
Kyle Adams,CHI,0.0,0.0,0.0,0.0,TE,5.0,2011.0,a,DET,0.0,4500.0,,,False,6.5,47.5,-300.0,+250
David Ausberry,OAK,0.0,0.0,0.0,0.0,TE,5.0,2011.0,a,HOU,0.0,4500.0,,,False,5.0,48.5,-225.0,+195
Travis Beckum,NYG,1.0,0.0,0.0,0.0,TE,5.0,2011.0,h,SEA,0.0,4500.0,,,False,-10.0,43.5,-550.0,+425
Visanthe Shiancoe,MIN,6.0,1.0,20.0,0.0,TE,5.0,2011.0,h,ARI,2.5,5100.0,,,False,-3.5,45.0,-195.0,+170
Jeremy Shockey,CAR,7.0,3.0,21.0,0.0,TE,5.0,2011.0,h,NOR,3.6,5100.0,,,False,6.5,51.5,-300.0,+250
Tony Gonzalez,ATL,3.0,3.0,29.0,0.0,TE,6.0,2011.0,h,CAR,4.4,6800.0,,,False,-3.5,49.5,-180.0,+160
Randy McMichael,SD,6.0,4.0,29.0,0.0,TE,5.0,2011.0,a,DEN,4.9,4800.0,,,False,-3.5,47.0,-195.0,+170
Heath Miller,PIT,4.0,3.0,46.0,1.0,TE,5.0,2011.0,h,TEN,12.1,5000.0,,,False,-3.0,40.0,-190.0,+170
Brandon Pettigrew,DET,5.0,4.0,39.0,1.0,TE,5.0,2011.0,h,CHI,11.9,5600.0,,,False,-6.5,47.5,-300.0,+250
Delanie Walker,SF,3.0,2.0,37.0,1.0,TE,5.0,2011.0,h,TAM,10.7,4800.0,,,False,-3.0,41.0,-150.0,+130
Owen Daniels,HOU,11.0,7.0,89.0,0.0,TE,5.0,2011.0,h,OAK,12.4,6100.0,,,False,-5.0,48.5,-225.0,+195
Kellen Davis,CHI,3.0,3.0,25.0,1.0,TE,5.0,2011.0,a,DET,10.0,4600.0,,,False,6.5,47.5,-300.0,+250
Jermaine Gresham,CIN,7.0,5.0,21.0,1.0,TE,5.0,2011.0,a,JAC,10.6,5300.0,,,False,-2.5,36.5,-145.0,+125
Greg Olsen,CAR,5.0,3.0,21.0,1.0,TE,5.0,2011.0,h,NOR,9.6,5900.0,,,False,6.5,51.5,-300.0,+250
Jermichael Finley,GB,7.0,4.0,67.0,0.0,TE,5.0,2011.0,a,ATL,8.7,7500.0,,,False,-6.0,54.0,-270.0,+230
David Johnson,PIT,2.0,2.0,5.0,1.0,TE,5.0,2011.0,h,TEN,7.5,4500.0,,,False,-3.0,40.0,-190.0,+170
Tony Gonzalez,ATL,8.0,6.0,60.0,0.0,TE,5.0,2011.0,h,GNB,9.0,6700.0,,,False,6.0,54.0,-270.0,+230
Jared Cook,TEN,9.0,4.0,59.0,0.0,TE,5.0,2011.0,a,PIT,7.9,5000.0,,,False,3.0,40.0,-190.0,+170
Aaron Hernandez,NE,9.0,5.0,56.0,0.0,TE,5.0,2011.0,h,NYJ,8.1,6700.0,,,False,-7.5,50.5,-360.0,+300
Kellen Winslow,TB,9.0,5.0,54.0,0.0,TE,5.0,2011.0,a,SFO,7.9,5300.0,,,False,3.0,41.0,-150.0,+130
Daniel Fells,DEN,4.0,3.0,47.0,0.0,TE,5.0,2011.0,h,SDG,6.2,4800.0,,,False,3.5,47.0,-195.0,+170
Jeff King,ARI,6.0,5.0,35.0,0.0,TE,5.0,2011.0,a,MIN,6.0,4800.0,,,False,3.5,45.0,-195.0,+170
Kory Sperry,SD,1.0,1.0,32.0,0.0,TE,5.0,2011.0,a,DEN,3.7,4500.0,,,False,-3.5,47.0,-195.0,+170
Rob Gronkowski,NE,4.0,4.0,31.0,0.0,TE,5.0,2011.0,h,NYJ,5.1,7000.0,,,False,-7.5,50.5,-360.0,+300
Kevin Boss,OAK,0.0,0.0,0.0,0.0,TE,5.0,2011.0,a,HOU,0.0,5100.0,,,False,5.0,48.5,-225.0,+195
Richie Brockel,CAR,0.0,0.0,0.0,0.0,TE,5.0,2011.0,h,NOR,0.0,4600.0,,,False,6.5,51.5,-300.0,+250
Brody Eldridge,IND,0.0,0.0,0.0,0.0,TE,5.0,2011.0,h,KAN,0.0,4500.0,,,False,-1.5,38.0,-125.0,+105
John Gilmore,NO,1.0,0.0,0.0,0.0,TE,5.0,2011.0,a,CAR,0.0,4500.0,,,False,-6.5,51.5,-300.0,+250
Dallas Clark,IND,7.0,6.0,53.0,1.0,TE,6.0,2011.0,a,CIN,12.3,6300.0,,,False,5.0,40.5,-240.0,+200
Jason Witten,DAL,4.0,4.0,48.0,1.0,TE,6.0,2011.0,a,NWE,12.8,7800.0,,,False,6.5,55.0,-305.0,+255
Brent Celek,PHI,9.0,4.0,42.0,1.0,TE,6.0,2011.0,a,WAS,12.2,4700.0,,,False,-3.0,46.5,-150.0,+130
Brandon Pettigrew,DET,14.0,8.0,42.0,1.0,TE,6.0,2011.0,h,SFO,14.2,5600.0,,,False,-5.0,45.0,-235.0,+195
Kevin Boss,OAK,1.0,1.0,35.0,1.0,TE,6.0,2011.0,h,CLE,10.0,4800.0,,,False,-7.0,45.0,-310.0,+260
Fred Davis,WAS,11.0,6.0,95.0,0.0,TE,6.0,2011.0,h,PHI,12.5,6000.0,,,False,3.0,46.5,-150.0,+130
Jake Ballard,NYG,5.0,5.0,81.0,0.0,TE,6.0,2011.0,h,BUF,10.6,5200.0,,,False,-3.5,49.0,-185.0,+165
Rob Gronkowski,NE,7.0,7.0,74.0,0.0,TE,6.0,2011.0,h,DAL,10.9,6900.0,,,False,-6.5,55.0,-305.0,+255
Alex Smith,CLE,3.0,2.0,14.0,1.0,TE,6.0,2011.0,a,OAK,8.4,4500.0,,,False,7.0,45.0,-310.0,+260
Lance Kendricks,STL,6.0,4.0,71.0,0.0,TE,6.0,2011.0,a,GNB,9.1,4800.0,,,False,14.0,47.0,-1050.0,+725
Delanie Walker,SF,3.0,2.0,11.0,1.0,TE,6.0,2011.0,a,DET,8.1,4900.0,,,False,5.0,45.0,-235.0,+195
Jeremy Shockey,CAR,7.0,4.0,60.0,0.0,TE,6.0,2011.0,a,ATL,8.0,4900.0,,,False,3.5,49.5,-180.0,+160
Dustin Keller,NYJ,5.0,2.0,51.0,0.0,TE,6.0,2011.0,h,MIA,6.1,5700.0,,,False,-7.0,41.5,-370.0,+310
Visanthe Shiancoe,MIN,7.0,5.0,45.0,0.0,TE,6.0,2011.0,a,CHI,7.0,4900.0,,,False,2.0,41.5,-130.0,+110
Greg Olsen,CAR,10.0,5.0,42.0,0.0,TE,6.0,2011.0,a,ATL,6.7,6000.0,,,False,3.5,49.5,-180.0,+160
Kellen Winslow,TB,10.0,5.0,40.0,0.0,TE,6.0,2011.0,h,NOR,6.5,5500.0,,,False,6.5,50.0,-290.0,+240
Ben Watson,CLE,8.0,3.0,35.0,0.0,TE,6.0,2011.0,a,OAK,5.0,5600.0,,,False,7.0,45.0,-310.0,+260
Jimmy Graham,NO,11.0,7.0,124.0,0.0,TE,6.0,2011.0,a,TAM,15.9,7400.0,,,False,-6.5,50.0,-290.0,+240
Aaron Hernandez,NE,14.0,8.0,68.0,1.0,TE,6.0,2011.0,h,DAL,14.8,6800.0,,,False,-6.5,55.0,-305.0,+255
Ryan Taylor,GB,0.0,0.0,0.0,0.0,TE,5.0,2011.0,a,ATL,0.0,4500.0,,,False,-6.0,54.0,-270.0,+230
Zach Miller,SEA,0.0,0.0,0.0,0.0,TE,5.0,2011.0,a,NYG,0.0,5100.0,,,False,10.0,43.5,-550.0,+425
Daniel Graham,TEN,1.0,0.0,0.0,0.0,TE,5.0,2011.0,a,PIT,0.0,4500.0,,,False,3.0,40.0,-190.0,+170
Garrett Graham,HOU,1.0,0.0,0.0,0.0,TE,5.0,2011.0,h,OAK,0.0,4500.0,,,False,-5.0,48.5,-225.0,+195
Virgil Green,DEN,0.0,0.0,0.0,0.0,TE,5.0,2011.0,h,SDG,0.0,4500.0,,,False,3.5,47.0,-195.0,+170
Ben Hartsock,CAR,0.0,0.0,0.0,0.0,TE,5.0,2011.0,h,NOR,0.0,4500.0,,,False,6.5,51.5,-300.0,+250
Reggie Kelly,ATL,0.0,0.0,0.0,0.0,TE,5.0,2011.0,h,GNB,0.0,4500.0,,,False,6.0,54.0,-270.0,+230
Jim Kleinsasser,MIN,0.0,0.0,0.0,0.0,TE,5.0,2011.0,h,ARI,0.0,4500.0,,,False,-3.5,45.0,-195.0,+170
Donald Lee,CIN,0.0,0.0,0.0,0.0,TE,5.0,2011.0,a,JAC,0.0,4500.0,,,False,-2.5,36.5,-145.0,+125
Brandon Myers,OAK,1.0,0.0,0.0,0.0,TE,5.0,2011.0,a,HOU,0.0,4500.0,,,False,5.0,48.5,-225.0,+195
Jacob Tamme,IND,0.0,0.0,0.0,0.0,TE,5.0,2011.0,h,KAN,0.0,4500.0,,,False,-1.5,38.0,-125.0,+105
Jake O'Connell,KC,0.0,0.0,0.0,0.0,TE,5.0,2011.0,a,IND,0.0,4500.0,,,False,1.5,38.0,-125.0,+105
Michael Palmer,ATL,0.0,0.0,0.0,0.0,TE,5.0,2011.0,h,GNB,0.0,4500.0,,,False,6.0,54.0,-270.0,+230
Justin Peelle,SF,0.0,0.0,0.0,0.0,TE,5.0,2011.0,h,TAM,0.0,4500.0,,,False,-3.0,41.0,-150.0,+130
Kyle Rudolph,MIN,0.0,0.0,0.0,0.0,TE,5.0,2011.0,h,ARI,0.0,4800.0,,,False,-3.5,45.0,-195.0,+170
Weslye Saunders,PIT,1.0,0.0,0.0,0.0,TE,5.0,2011.0,h,TEN,0.0,4500.0,,,False,-3.0,40.0,-190.0,+170
Lee Smith,BUF,0.0,0.0,0.0,0.0,TE,5.0,2011.0,h,PHI,0.0,4500.0,,,False,3.0,53.0,-170.0,+150
Craig Stevens,TEN,0.0,0.0,0.0,0.0,TE,5.0,2011.0,a,PIT,0.0,4800.0,,,False,3.0,40.0,-190.0,+170
Brandon Myers,OAK,1.0,1.0,9.0,0.0,TE,7.0,2011.0,h,KAN,1.4,4500.0,,,False,-3.5,41.5,-180.0,+160
Michael Palmer,ATL,1.0,1.0,8.0,0.0,TE,7.0,2011.0,a,DET,1.3,4500.0,,,False,4.5,46.5,-230.0,+195
Kris Wilson,BAL,0.0,0.0,0.0,0.0,TE,17.0,2011.0,a,CIN,0.0,4500.0,,,False,-3.0,37.5,-145.0,+125
Jason Witten,DAL,7.0,4.0,71.0,1.0,TE,9.0,2011.0,h,SEA,15.1,7400.0,,,False,-10.5,46.0,-600.0,+450
Jermichael Finley,GB,7.0,5.0,44.0,1.0,TE,9.0,2011.0,a,SDG,12.9,6600.0,,,False,-5.5,50.5,-250.0,+210
Tony Gonzalez,ATL,6.0,4.0,36.0,1.0,TE,9.0,2011.0,a,IND,11.6,6400.0,,,False,-6.5,44.5,-310.0,+260
Aaron Hernandez,NE,5.0,4.0,35.0,1.0,TE,9.0,2011.0,h,NYG,11.5,7000.0,,,False,-9.5,51.5,-575.0,+425
Kellen Winslow,TB,6.0,4.0,29.0,1.0,TE,9.0,2011.0,a,NOR,10.9,5400.0,,,False,8.5,51.0,-425.0,+350
Jimmy Graham,NO,8.0,6.0,78.0,0.0,TE,9.0,2011.0,h,TAM,10.8,7600.0,,,False,-8.5,51.0,-425.0,+350
Heath Miller,PIT,6.0,5.0,73.0,0.0,TE,9.0,2011.0,h,BAL,9.8,5700.0,,,False,-3.5,41.5,-200.0,+170
Matt Spaeth,CHI,2.0,2.0,13.0,1.0,TE,9.0,2011.0,a,PHI,8.3,4500.0,,,False,8.0,47.5,-380.0,+310
Colin Cochart,CIN,2.0,2.0,7.0,1.0,TE,9.0,2011.0,a,TEN,7.7,4500.0,,,False,2.5,41.5,-145.0,+125
Dustin Keller,NYJ,7.0,4.0,64.0,0.0,TE,9.0,2011.0,a,BUF,8.4,5500.0,,,False,2.5,45.0,-135.0,+115
Brent Celek,PHI,9.0,7.0,60.0,0.0,TE,9.0,2011.0,h,CHI,9.5,5200.0,,,False,-8.0,47.5,-380.0,+310
Donald Lee,CIN,4.0,3.0,49.0,0.0,TE,9.0,2011.0,a,TEN,6.4,4500.0,,,False,2.5,41.5,-145.0,+125
Jared Cook,TEN,8.0,4.0,47.0,0.0,TE,9.0,2011.0,h,CIN,4.7,5300.0,,,False,-2.5,41.5,-145.0,+125
Dennis Pitta,BAL,8.0,5.0,46.0,0.0,TE,9.0,2011.0,a,PIT,7.1,4700.0,,,False,3.5,41.5,-200.0,+170
Anthony McCoy,SEA,2.0,2.0,44.0,0.0,TE,9.0,2011.0,a,DAL,5.4,4500.0,,,False,10.5,46.0,-600.0,+450
Fred Davis,WAS,7.0,4.0,42.0,0.0,TE,9.0,2011.0,h,SFO,6.2,7000.0,,,False,5.0,38.0,-240.0,+200
Vernon Davis,SF,7.0,4.0,41.0,0.0,TE,9.0,2011.0,a,WAS,4.1,6000.0,,,False,-5.0,38.0,-240.0,+200
Owen Daniels,HOU,4.0,3.0,32.0,0.0,TE,9.0,2011.0,h,CLE,4.7,6100.0,,,False,-10.5,42.5,-625.0,+475
Jake Ballard,NYG,7.0,4.0,67.0,1.0,TE,9.0,2011.0,a,NWE,14.7,5400.0,,,False,9.5,51.5,-575.0,+425
Antonio Gates,SD,11.0,8.0,96.0,1.0,TE,9.0,2011.0,h,GNB,19.6,7500.0,,,False,5.5,50.5,-250.0,+210
Ben Watson,CLE,2.0,2.0,26.0,0.0,TE,9.0,2011.0,a,HOU,3.6,5400.0,,,False,10.5,42.5,-625.0,+475
Anthony Fasano,MIA,3.0,2.0,38.0,2.0,TE,9.0,2011.0,a,KAN,16.8,4700.0,,,False,5.5,40.5,-245.0,+205
Will Heller,DET,0.0,0.0,0.0,0.0,TE,8.0,2011.0,a,DEN,0.0,4500.0,,,False,-3.0,43.5,-180.0,+160
Michael Hoomanawanui,STL,1.0,0.0,0.0,0.0,TE,8.0,2011.0,h,NOR,0.0,4700.0,,,False,13.5,48.5,-950.0,+700
Jim Kleinsasser,MIN,0.0,0.0,0.0,0.0,TE,8.0,2011.0,a,CAR,0.0,4500.0,,,False,3.0,47.0,-175.0,+155
Jeron Mastrud,MIA,0.0,0.0,0.0,0.0,TE,8.0,2011.0,a,NYG,0.0,4500.0,,,False,9.5,43.0,-550.0,+425
Anthony McCoy,SEA,1.0,0.0,0.0,0.0,TE,8.0,2011.0,h,CIN,0.0,4500.0,,,False,1.5,37.5,-125.0,+105
Jake O'Connell,KC,0.0,0.0,0.0,0.0,TE,8.0,2011.0,h,SDG,0.0,4500.0,,,False,3.0,44.5,-160.0,+140
Logan Paulsen,WAS,0.0,0.0,0.0,0.0,TE,8.0,2011.0,a,BUF,0.0,4500.0,,,False,4.0,46.5,-210.0,+180
John Phillips,DAL,0.0,0.0,0.0,0.0,TE,8.0,2011.0,a,PHI,0.0,4500.0,,,False,3.0,49.0,-170.0,+150
Weslye Saunders,PIT,1.0,0.0,0.0,0.0,TE,8.0,2011.0,h,NWE,0.0,4500.0,,,False,3.0,52.0,-170.0,+150
Lee Smith,BUF,0.0,0.0,0.0,0.0,TE,8.0,2011.0,h,WAS,0.0,4500.0,,,False,-4.0,46.5,-210.0,+180
Stephen Spach,STL,0.0,0.0,0.0,0.0,TE,8.0,2011.0,h,NOR,0.0,4500.0,,,False,13.5,48.5,-950.0,+700
Kory Sperry,SD,0.0,0.0,0.0,0.0,TE,8.0,2011.0,a,KAN,0.0,4500.0,,,False,-3.0,44.5,-160.0,+140
Jacob Tamme,IND,0.0,0.0,0.0,0.0,TE,8.0,2011.0,a,TEN,0.0,4500.0,,,False,7.5,43.5,-380.0,+320
Julius Thomas,DEN,1.0,0.0,0.0,0.0,TE,8.0,2011.0,h,DET,0.0,4500.0,,,False,3.0,43.5,-180.0,+160
Delanie Walker,SF,0.0,0.0,0.0,0.0,TE,8.0,2011.0,h,CLE,0.0,5100.0,,,False,-9.0,38.5,-450.0,+350
Kris Wilson,BAL,0.0,0.0,0.0,0.0,TE,8.0,2011.0,h,ARI,0.0,4500.0,,,False,-11.5,43.0,-800.0,+600
Rob Gronkowski,NE,15.0,8.0,101.0,1.0,TE,9.0,2011.0,h,NYG,20.1,7100.0,,,False,-9.5,51.5,-575.0,+425
Joel Dreessen,HOU,2.0,2.0,27.0,0.0,TE,9.0,2011.0,h,CLE,3.7,5200.0,,,False,-10.5,42.5,-625.0,+475
Jim Dray,ARI,3.0,2.0,25.0,0.0,TE,9.0,2011.0,h,STL,3.5,4500.0,,,False,-1.0,42.0,-120.0,+100
Jake O'Connell,KC,1.0,1.0,6.0,0.0,TE,7.0,2011.0,a,OAK,1.1,4500.0,,,False,3.5,41.5,-180.0,+160
David Thomas,NO,1.0,1.0,4.0,0.0,TE,9.0,2011.0,h,TAM,0.9,4500.0,,,False,-8.5,51.0,-425.0,+350
Jake O'Connell,KC,3.0,1.0,3.0,0.0,TE,9.0,2011.0,h,MIA,0.8,4500.0,,,False,-5.5,40.5,-245.0,+205
Kyle Adams,CHI,0.0,0.0,0.0,0.0,TE,9.0,2011.0,a,PHI,0.0,4500.0,,,False,8.0,47.5,-380.0,+310
